Id,PostId,Score,CreationDate,UserId,ContentLicense
3053,3413,0,2017-02-15T19:00:11.690,1525,CC BY-SA 3.0
3054,90,1,2017-02-15T23:38:11.190,3894,CC BY-SA 3.0
3055,3413,0,2017-02-16T07:24:47.983,2908,CC BY-SA 3.0
3056,3415,0,2017-02-16T10:16:43.677,3877,CC BY-SA 3.0
3057,3409,0,2017-02-16T10:19:17.063,3877,CC BY-SA 3.0
3058,3409,0,2017-02-16T11:35:04.363,1702,CC BY-SA 3.0
3059,3415,1,2017-02-17T15:15:07.603,1397,CC BY-SA 3.0
3060,3402,0,2017-02-17T23:05:36.017,3867,CC BY-SA 3.0
3062,3415,1,2017-02-18T21:35:19.447,1348,CC BY-SA 3.0
3063,3415,1,2017-02-18T21:41:21.980,1348,CC BY-SA 3.0
3064,3422,0,2017-02-19T20:42:46.067,262,CC BY-SA 3.0
3065,3402,0,2017-02-19T23:53:50.390,2908,CC BY-SA 3.0
3066,3402,0,2017-02-20T03:35:27.203,3867,CC BY-SA 3.0
3067,3422,0,2017-02-20T09:52:41.527,1702,CC BY-SA 3.0
3068,3342,0,2017-02-20T11:51:51.477,3867,CC BY-SA 3.0
3069,3382,0,2017-02-20T17:09:24.113,3830,CC BY-SA 3.0
3070,3402,1,2017-02-21T11:40:10.457,3867,CC BY-SA 3.0
3071,3342,1,2017-02-22T19:11:30.803,76,CC BY-SA 3.0
3075,3429,0,2017-02-24T05:30:37.197,1848,CC BY-SA 3.0
3076,3429,0,2017-02-24T08:47:27.047,3946,CC BY-SA 3.0
3078,3382,0,2017-02-27T11:27:20.900,526,CC BY-SA 3.0
3079,6,0,2017-01-30T00:31:02.590,3794,CC BY-SA 3.0
3080,6,0,2016-04-09T18:10:00.747,,CC BY-SA 3.0
3082,3421,0,2017-02-27T16:19:00.130,141,CC BY-SA 3.0
3083,3420,0,2017-02-27T16:20:18.903,141,CC BY-SA 3.0
3088,3434,0,2017-02-28T14:29:26.047,3965,CC BY-SA 3.0
3089,3434,0,2017-02-28T14:35:51.367,1118,CC BY-SA 3.0
3090,3434,0,2017-02-28T14:55:07.840,3965,CC BY-SA 3.0
3091,3434,0,2017-02-28T17:20:09.187,1118,CC BY-SA 3.0
3092,1882,1,2017-03-01T01:11:20.810,2745,CC BY-SA 3.0
3093,3342,0,2017-03-01T08:50:35.300,52,CC BY-SA 3.0
3094,3441,0,2017-03-01T17:00:25.103,2745,CC BY-SA 3.0
3095,3439,0,2017-03-01T17:03:07.617,2745,CC BY-SA 3.0
3096,3441,0,2017-03-01T21:55:27.980,1848,CC BY-SA 3.0
3097,3441,0,2017-03-01T22:44:04.673,2745,CC BY-SA 3.0
3098,3439,0,2017-03-02T04:11:45.757,3771,CC BY-SA 3.0
3099,3434,0,2017-03-02T07:45:20.383,3981,CC BY-SA 3.0
3100,3439,0,2017-03-02T08:44:29.243,3976,CC BY-SA 3.0
3101,3438,0,2017-03-02T14:24:05.503,3965,CC BY-SA 3.0
3103,3301,0,2017-03-03T06:10:25.017,262,CC BY-SA 3.0
3104,3301,0,2017-03-03T06:11:28.857,262,CC BY-SA 3.0
3105,3442,0,2017-03-03T06:27:02.023,262,CC BY-SA 3.0
3109,3422,0,2017-03-03T15:55:41.433,141,CC BY-SA 3.0
3110,165,0,2017-03-05T07:33:13.597,2908,CC BY-SA 3.0
3111,1525,0,2017-03-05T15:59:52.710,80,CC BY-SA 3.0
3112,1525,0,2017-03-05T22:41:22.260,76,CC BY-SA 3.0
3113,3447,0,2017-03-06T03:48:15.493,3771,CC BY-SA 3.0
3114,3431,0,2017-03-06T03:49:28.137,3771,CC BY-SA 3.0
3115,3448,1,2017-03-06T10:43:15.570,3916,CC BY-SA 3.0
3116,3343,0,2017-03-06T17:22:36.717,1589,CC BY-SA 3.0
3117,1873,0,2017-03-06T17:24:16.513,1589,CC BY-SA 3.0
3118,3449,0,2017-03-06T19:46:13.970,2745,CC BY-SA 3.0
3119,3448,0,2017-03-07T13:12:00.847,262,CC BY-SA 3.0
3120,3451,1,2017-03-09T06:47:39.463,262,CC BY-SA 3.0
3121,3450,0,2017-03-09T06:54:31.630,262,CC BY-SA 3.0
3122,3453,0,2017-03-09T07:04:33.573,3784,CC BY-SA 3.0
3123,3453,1,2017-03-09T15:00:15.320,76,CC BY-SA 3.0
3124,2564,0,2017-03-09T15:27:23.703,1397,CC BY-SA 3.0
3125,3455,1,2017-03-10T14:26:59.143,1848,CC BY-SA 3.0
3126,3455,1,2017-03-11T17:56:24.260,4014,CC BY-SA 3.0
3127,2927,0,2017-03-12T04:29:02.290,2702,CC BY-SA 3.0
3128,1617,1,2017-03-12T04:34:03.033,2702,CC BY-SA 3.0
3129,90,0,2017-03-12T05:13:26.753,2702,CC BY-SA 3.0
3130,3,1,2017-03-12T05:20:29.773,2702,CC BY-SA 3.0
3131,1814,0,2017-03-12T06:16:15.860,4018,CC BY-SA 3.0
3140,3461,0,2017-03-13T14:36:56.060,2572,CC BY-SA 3.0
3141,3463,2,2017-03-13T17:59:40.653,1589,CC BY-SA 3.0
3142,3461,0,2017-03-13T18:37:49.963,4018,CC BY-SA 3.0
3143,3402,0,2017-03-14T15:32:30.383,3981,CC BY-SA 3.0
3144,3461,0,2017-03-14T16:31:55.830,1397,CC BY-SA 3.0
3145,3463,0,2017-03-14T16:51:40.047,2572,CC BY-SA 3.0
3146,3461,0,2017-03-15T06:18:23.483,4018,CC BY-SA 3.0
3148,3466,0,2017-03-16T01:51:13.477,,CC BY-SA 3.0
3150,3466,0,2017-03-16T03:22:38.573,,CC BY-SA 3.0
3151,3466,0,2017-03-16T07:56:57.450,,CC BY-SA 3.0
3152,2562,0,2017-03-17T17:48:34.547,3981,CC BY-SA 3.0
3153,3439,0,2017-03-17T18:46:19.770,4043,CC BY-SA 3.0
3154,3460,0,2017-03-19T09:08:18.877,3958,CC BY-SA 3.0
3155,3435,0,2017-03-19T09:11:49.937,3958,CC BY-SA 3.0
3156,3435,0,2017-03-19T09:13:11.710,3958,CC BY-SA 3.0
3157,3460,2,2017-03-19T12:16:29.537,1848,CC BY-SA 3.0
3158,3460,0,2017-03-19T14:56:33.177,3958,CC BY-SA 3.0
3159,3460,0,2017-03-19T21:29:26.460,1848,CC BY-SA 3.0
3160,486,0,2017-03-21T10:21:00.430,3501,CC BY-SA 3.0
3161,3470,0,2017-03-22T18:53:32.020,1848,CC BY-SA 3.0
3162,3473,0,2017-03-23T09:19:10.673,1525,CC BY-SA 3.0
3164,3474,0,2017-03-23T16:24:43.990,4055,CC BY-SA 3.0
3165,3474,0,2017-03-23T20:28:46.873,1397,CC BY-SA 3.0
3166,3461,0,2017-03-23T20:31:10.790,1397,CC BY-SA 3.0
3167,2337,1,2017-03-24T03:27:41.090,262,CC BY-SA 3.0
3168,3456,0,2017-03-24T03:31:57.330,262,CC BY-SA 3.0
3169,3472,0,2017-03-24T03:41:00.407,262,CC BY-SA 3.0
3171,3470,3,2017-03-24T03:54:31.390,262,CC BY-SA 3.0
3172,3475,0,2017-03-24T04:00:56.303,262,CC BY-SA 3.0
3173,3461,0,2017-03-24T06:37:29.163,4018,CC BY-SA 3.0
3174,3447,1,2017-03-24T15:03:27.747,1848,CC BY-SA 3.0
3175,3470,0,2017-03-24T15:04:32.227,2745,CC BY-SA 3.0
3176,3475,0,2017-03-24T17:13:57.647,3957,CC BY-SA 3.0
3177,3447,0,2017-03-25T16:49:13.943,1348,CC BY-SA 3.0
3179,3478,0,2017-03-27T12:23:20.313,1397,CC BY-SA 3.0
3180,3480,0,2017-03-28T05:27:42.170,1525,CC BY-SA 3.0
3181,3479,1,2017-03-29T02:25:08.523,2745,CC BY-SA 3.0
3183,3478,0,2017-03-29T23:31:34.140,1431,CC BY-SA 3.0
3185,3479,0,2017-03-30T03:43:42.310,262,CC BY-SA 3.0
3186,3475,0,2017-03-30T04:23:54.117,262,CC BY-SA 3.0
3187,3481,0,2017-03-30T04:35:11.220,262,CC BY-SA 3.0
3188,3481,0,2017-03-30T04:36:23.930,262,CC BY-SA 3.0
3189,3479,0,2017-03-30T09:17:01.877,4087,CC BY-SA 3.0
3190,3484,0,2017-03-30T09:19:16.323,4087,CC BY-SA 3.0
3191,3481,0,2017-03-30T12:17:55.347,4082,CC BY-SA 3.0
3192,3481,0,2017-03-30T12:59:28.343,1702,CC BY-SA 3.0
3193,3485,0,2017-03-30T22:08:22.543,127,CC BY-SA 3.0
3194,3485,0,2017-03-30T22:26:04.340,4108,CC BY-SA 3.0
3195,3478,0,2017-03-31T00:28:09.900,1397,CC BY-SA 3.0
3196,3485,0,2017-03-31T09:11:06.173,1702,CC BY-SA 3.0
3197,3485,0,2017-03-31T11:16:57.063,1397,CC BY-SA 3.0
3200,3486,0,2017-04-01T22:38:13.847,127,CC BY-SA 3.0
3201,3486,0,2017-04-03T15:41:07.727,141,CC BY-SA 3.0
3202,3495,1,2017-04-03T13:58:56.893,1118,CC BY-SA 3.0
3203,3447,0,2017-04-04T06:49:47.757,1848,CC BY-SA 3.0
3204,3485,0,2017-04-04T08:29:29.423,1397,CC BY-SA 3.0
3205,3330,1,2017-04-04T16:05:15.240,4114,CC BY-SA 3.0
3206,3485,1,2017-04-04T17:03:03.840,4114,CC BY-SA 3.0
3207,1615,1,2017-04-04T20:12:17.423,4114,CC BY-SA 3.0
3208,3502,0,2017-04-05T13:59:16.817,,CC BY-SA 3.0
3209,3502,0,2017-04-05T20:59:39.423,267,CC BY-SA 3.0
3210,3505,1,2017-04-06T19:31:10.793,1118,CC BY-SA 3.0
3211,3460,1,2017-04-06T21:58:39.300,4114,CC BY-SA 3.0
3212,3460,0,2017-04-06T22:03:04.003,4114,CC BY-SA 3.0
3214,3503,0,2017-04-07T14:13:55.993,4142,CC BY-SA 3.0
3215,3497,0,2017-04-08T18:45:33.320,262,CC BY-SA 3.0
3216,3511,1,2017-04-08T19:12:21.270,262,CC BY-SA 3.0
3217,3497,0,2017-04-08T22:11:38.863,1932,CC BY-SA 3.0
3218,3517,1,2017-04-11T05:56:34.480,3312,CC BY-SA 3.0
3219,3467,0,2017-04-11T17:46:23.937,4033,CC BY-SA 3.0
3221,3467,0,2017-04-11T20:19:57.083,1848,CC BY-SA 3.0
3222,3518,1,2017-04-11T22:21:22.580,1848,CC BY-SA 3.0
3223,3518,0,2017-04-12T14:16:07.183,4114,CC BY-SA 3.0
3224,3467,0,2017-04-12T20:50:16.030,4033,CC BY-SA 3.0
3226,3521,0,2017-04-13T15:21:03.043,4114,CC BY-SA 3.0
3227,3521,0,2017-04-13T15:24:53.943,4114,CC BY-SA 3.0
3228,3521,0,2017-04-13T15:27:59.277,4114,CC BY-SA 3.0
3229,3467,0,2017-04-14T12:52:52.377,1848,CC BY-SA 3.0
3230,3521,0,2017-04-14T13:00:22.623,1848,CC BY-SA 3.0
3231,3467,0,2017-04-18T00:40:35.143,4033,CC BY-SA 3.0
3232,3521,0,2017-04-18T08:50:11.533,1702,CC BY-SA 3.0
3233,3521,0,2017-04-18T09:23:04.537,1702,CC BY-SA 3.0
3234,3521,0,2017-04-18T09:26:46.583,1702,CC BY-SA 3.0
3235,3521,0,2017-04-18T09:36:43.757,1702,CC BY-SA 3.0
3236,3517,0,2017-04-18T15:51:44.187,825,CC BY-SA 3.0
3239,2076,0,2017-04-17T19:23:00.167,4171,CC BY-SA 3.0
3240,3516,1,2017-04-19T03:00:47.813,262,CC BY-SA 3.0
3241,3523,0,2017-04-20T06:13:33.077,4136,CC BY-SA 3.0
3242,3521,0,2017-04-20T14:58:46.080,4114,CC BY-SA 3.0
3243,3521,0,2017-04-20T15:02:06.160,4114,CC BY-SA 3.0
3244,3520,0,2017-04-20T22:02:51.333,4114,CC BY-SA 3.0
3245,2523,0,2017-04-21T20:04:34.290,825,CC BY-SA 3.0
3246,3520,0,2017-04-23T18:50:24.790,4156,CC BY-SA 3.0
3248,2523,0,2017-04-25T14:49:33.743,1348,CC BY-SA 3.0
3249,3525,1,2017-04-25T15:38:22.760,8,CC BY-SA 3.0
3250,3527,0,2017-04-25T21:30:19.810,1848,CC BY-SA 3.0
3251,3527,0,2017-04-26T02:45:56.620,2745,CC BY-SA 3.0
3252,3514,0,2017-04-26T02:55:36.047,4144,CC BY-SA 3.0
3253,3512,0,2017-04-26T03:34:43.520,4144,CC BY-SA 3.0
3254,3515,0,2017-04-26T03:38:51.297,4144,CC BY-SA 3.0
3255,3515,0,2017-04-26T03:51:58.520,4144,CC BY-SA 3.0
3256,3527,0,2017-04-26T08:09:32.140,8,CC BY-SA 3.0
3258,3530,0,2017-04-26T17:11:16.840,4205,CC BY-SA 3.0
3259,3530,1,2017-04-26T17:44:23.587,4114,CC BY-SA 3.0
3260,3530,0,2017-04-26T17:45:38.770,4114,CC BY-SA 3.0
3261,3530,0,2017-04-26T17:51:43.403,4205,CC BY-SA 3.0
3262,3530,1,2017-04-26T17:56:02.877,4114,CC BY-SA 3.0
3263,3521,0,2017-04-28T18:18:50.550,4114,CC BY-SA 3.0
3264,2919,0,2017-04-28T20:15:57.533,1425,CC BY-SA 3.0
3265,3533,0,2017-04-29T09:29:32.033,1425,CC BY-SA 3.0
3266,56,0,2017-05-01T14:26:20.093,4114,CC BY-SA 3.0
3267,3533,0,2017-05-01T22:09:11.893,4114,CC BY-SA 3.0
3268,3535,2,2017-05-02T10:29:33.853,1702,CC BY-SA 3.0
3270,3535,0,2017-05-02T14:11:48.223,262,CC BY-SA 3.0
3271,56,0,2017-05-03T16:55:22.530,3004,CC BY-SA 3.0
3272,3538,0,2017-05-05T10:55:34.723,1848,CC BY-SA 3.0
3273,3538,0,2017-05-05T11:00:18.947,4238,CC BY-SA 3.0
3274,3538,0,2017-05-05T13:13:53.353,1848,CC BY-SA 3.0
3275,3101,0,2017-05-07T12:16:31.410,1848,CC BY-SA 3.0
3276,3539,1,2017-05-08T05:40:38.467,2908,CC BY-SA 3.0
3278,3538,0,2017-05-08T21:23:31.717,141,CC BY-SA 3.0
3279,3542,2,2017-05-09T14:34:57.897,1702,CC BY-SA 3.0
3283,2647,1,2017-05-11T12:39:30.863,4261,CC BY-SA 3.0
3284,2647,0,2017-05-11T12:40:00.290,4261,CC BY-SA 3.0
3285,3546,5,2017-05-15T14:41:38.883,1702,CC BY-SA 3.0
3286,3548,0,2017-05-15T14:44:33.583,1702,CC BY-SA 3.0
3287,3542,0,2017-05-16T22:39:27.070,4255,CC BY-SA 3.0
3288,3530,0,2017-05-17T08:58:52.497,1397,CC BY-SA 3.0
3290,3550,0,2017-05-17T18:22:18.217,2817,CC BY-SA 3.0
3291,3550,0,2017-05-17T20:06:56.757,4281,CC BY-SA 3.0
3292,3547,0,2017-05-18T15:38:35.327,4114,CC BY-SA 3.0
3293,3552,0,2017-05-18T22:15:29.733,4281,CC BY-SA 3.0
3295,3555,0,2017-05-23T03:55:59.260,4294,CC BY-SA 3.0
3296,3561,0,2017-05-23T21:05:06.917,141,CC BY-SA 3.0
3297,3559,1,2017-05-23T23:35:39.860,2908,CC BY-SA 3.0
3298,3561,0,2017-05-24T16:09:21.370,2745,CC BY-SA 3.0
3299,3561,0,2017-05-24T16:57:15.090,4306,CC BY-SA 3.0
3300,3353,0,2017-05-24T17:02:50.350,4114,CC BY-SA 3.0
3301,3567,3,2017-05-27T07:35:32.767,1848,CC BY-SA 3.0
3302,3570,1,2017-05-27T15:46:14.043,4219,CC BY-SA 3.0
3303,3554,1,2017-05-28T00:55:10.927,2745,CC BY-SA 3.0
3305,3570,0,2017-05-28T11:48:08.973,4156,CC BY-SA 3.0
3306,3575,0,2017-05-28T22:12:57.363,4335,CC BY-SA 3.0
3307,3575,0,2017-05-28T22:32:52.047,1848,CC BY-SA 3.0
3308,2169,0,2017-05-30T13:42:05.933,1719,CC BY-SA 3.0
3309,2250,0,2017-05-30T16:39:11.730,4114,CC BY-SA 3.0
3310,2251,0,2017-05-30T16:42:28.437,4114,CC BY-SA 3.0
3313,3582,1,2017-05-31T18:25:03.840,1848,CC BY-SA 3.0
3315,3582,0,2017-05-31T18:37:39.433,4349,CC BY-SA 3.0
3316,3584,0,2017-05-31T19:07:41.367,4351,CC BY-SA 3.0
3317,2312,0,2017-06-04T04:43:32.153,1666,CC BY-SA 3.0
3318,2313,0,2017-06-04T04:43:49.613,1666,CC BY-SA 3.0
3319,2339,0,2017-06-04T04:43:53.927,1666,CC BY-SA 3.0
3320,2348,0,2017-06-04T04:44:03.907,1666,CC BY-SA 3.0
3321,2313,0,2017-06-04T05:49:10.873,1068,CC BY-SA 3.0
3322,2348,0,2017-06-04T15:33:14.397,1757,CC BY-SA 3.0
3324,3586,0,2017-06-08T22:33:36.040,4365,CC BY-SA 3.0
3325,3593,0,2017-06-11T20:53:43.580,4393,CC BY-SA 3.0
3326,3593,1,2017-06-11T21:00:40.357,1848,CC BY-SA 3.0
3327,3569,0,2017-06-11T21:03:45.250,4393,CC BY-SA 3.0
3328,3579,0,2017-06-11T21:28:28.293,1848,CC BY-SA 3.0
3329,3569,2,2017-06-11T22:11:31.813,4156,CC BY-SA 3.0
3330,3579,0,2017-06-11T22:15:05.217,4156,CC BY-SA 3.0
3331,3335,0,2017-06-12T12:06:06.840,2104,CC BY-SA 3.0
3332,3525,0,2017-06-12T13:29:32.377,1502,CC BY-SA 3.0
3333,3579,0,2017-06-12T15:37:26.457,1848,CC BY-SA 3.0
3334,3579,1,2017-06-12T15:41:45.173,1848,CC BY-SA 3.0
3335,3579,1,2017-06-12T19:15:44.390,4156,CC BY-SA 3.0
3336,3270,0,2017-06-12T20:17:03.570,4426,CC BY-SA 3.0
3341,3603,2,2017-06-13T18:56:11.997,4351,CC BY-SA 3.0
3343,3582,0,2017-06-13T21:21:59.223,4402,CC BY-SA 3.0
3346,3525,0,2017-06-20T05:17:54.080,4136,CC BY-SA 3.0
3349,3612,0,2017-06-21T23:12:40.333,3771,CC BY-SA 3.0
3350,3612,2,2017-06-22T04:05:28.880,2745,CC BY-SA 3.0
3351,3612,0,2017-06-22T12:52:13.400,4351,CC BY-SA 3.0
3352,3614,1,2017-06-22T14:15:47.780,1848,CC BY-SA 3.0
3353,3616,0,2017-06-23T07:34:06.333,4416,CC BY-SA 3.0
3354,3617,0,2017-06-23T07:36:30.447,4416,CC BY-SA 3.0
3355,3619,0,2017-06-23T07:44:28.407,4416,CC BY-SA 3.0
3357,3603,0,2017-06-23T11:30:21.800,277,CC BY-SA 3.0
3359,3617,0,2017-06-23T15:37:25.177,2745,CC BY-SA 3.0
3360,3603,0,2017-06-24T04:24:07.807,2908,CC BY-SA 3.0
3366,2579,1,2017-06-27T19:55:00.653,4393,CC BY-SA 3.0
3367,2579,1,2017-06-27T20:31:58.463,1118,CC BY-SA 3.0
3368,3627,2,2017-06-29T13:03:21.093,141,CC BY-SA 3.0
3370,3622,0,2017-06-30T00:18:06.870,262,CC BY-SA 3.0
3371,3633,2,2017-06-30T09:09:41.123,4393,CC BY-SA 3.0
3372,3633,3,2017-06-30T20:50:25.993,4114,CC BY-SA 3.0
3373,3625,0,2017-06-30T23:50:56.010,1683,CC BY-SA 3.0
3374,3641,2,2017-07-02T20:10:50.700,4393,CC BY-SA 3.0
3375,3640,1,2017-07-02T20:11:51.097,4393,CC BY-SA 3.0
3376,3638,0,2017-07-03T09:48:28.977,3038,CC BY-SA 3.0
3377,3638,0,2017-07-03T09:51:06.773,4471,CC BY-SA 3.0
3378,3638,0,2017-07-03T09:54:16.633,3038,CC BY-SA 3.0
3379,3642,4,2017-07-03T12:49:46.747,141,CC BY-SA 3.0
3380,3644,0,2017-07-03T14:36:49.167,141,CC BY-SA 3.0
3381,3637,1,2017-07-03T16:28:22.493,1702,CC BY-SA 3.0
3382,3644,0,2017-07-04T07:44:43.463,4471,CC BY-SA 3.0
3383,3644,0,2017-07-04T07:52:46.387,4471,CC BY-SA 3.0
3384,3644,0,2017-07-04T08:12:36.663,4471,CC BY-SA 3.0
3385,3644,1,2017-07-04T08:42:08.857,4114,CC BY-SA 3.0
3386,3646,1,2017-07-04T13:50:12.697,1848,CC BY-SA 3.0
3387,3636,0,2017-07-04T14:02:32.343,1848,CC BY-SA 3.0
3391,3637,0,2017-07-04T22:01:58.247,1848,CC BY-SA 3.0
3392,3644,0,2017-07-05T07:49:04.183,4471,CC BY-SA 3.0
3393,3629,2,2017-07-05T10:35:56.810,1848,CC BY-SA 3.0
3394,3637,1,2017-07-05T13:05:44.520,141,CC BY-SA 3.0
3395,3636,1,2017-07-05T13:09:42.087,141,CC BY-SA 3.0
3396,3641,1,2017-07-05T14:07:52.527,1522,CC BY-SA 3.0
3397,3644,0,2017-07-05T14:10:35.710,4114,CC BY-SA 3.0
3398,2944,0,2017-07-05T22:02:31.037,2908,CC BY-SA 3.0
3399,2944,0,2017-07-05T23:07:59.107,443,CC BY-SA 3.0
3400,2944,0,2017-07-05T23:22:58.267,2908,CC BY-SA 3.0
3401,3651,2,2017-07-06T13:27:06.370,1848,CC BY-SA 3.0
3402,3651,0,2017-07-06T13:31:47.763,1502,CC BY-SA 3.0
3403,3651,1,2017-07-06T13:34:38.427,75,CC BY-SA 3.0
3404,1615,1,2017-07-06T13:51:24.407,75,CC BY-SA 3.0
3405,3629,0,2017-07-06T13:51:25.263,4351,CC BY-SA 3.0
3407,3196,0,2017-07-06T15:35:22.987,75,CC BY-SA 3.0
3408,3640,0,2017-07-06T17:20:33.003,4114,CC BY-SA 3.0
3409,1615,1,2017-07-06T19:01:16.077,34,CC BY-SA 3.0
3410,3196,0,2017-07-06T22:41:50.387,1848,CC BY-SA 3.0
3411,2392,0,2017-07-07T01:00:24.610,3678,CC BY-SA 3.0
3412,3644,0,2017-07-07T10:18:47.220,4471,CC BY-SA 3.0
3413,3644,0,2017-07-07T14:19:55.823,4114,CC BY-SA 3.0
3414,3651,0,2017-07-07T14:34:42.837,4114,CC BY-SA 3.0
3416,3657,0,2017-07-10T12:41:07.490,141,CC BY-SA 3.0
3418,3657,0,2017-07-10T14:15:41.213,4485,CC BY-SA 3.0
3421,3641,1,2017-07-11T06:06:20.347,4416,CC BY-SA 3.0
3422,3661,1,2017-07-11T15:08:26.680,4114,CC BY-SA 3.0
3423,3661,0,2017-07-12T07:01:23.363,4416,CC BY-SA 3.0
3424,3642,0,2017-07-12T18:51:26.967,4517,CC BY-SA 3.0
3425,3661,1,2017-07-12T20:33:13.910,4114,CC BY-SA 3.0
3428,3667,0,2017-07-14T14:35:26.077,4114,CC BY-SA 3.0
3430,3669,0,2017-07-15T01:01:32.270,75,CC BY-SA 3.0
3431,3665,0,2017-07-15T01:02:30.793,75,CC BY-SA 3.0
3432,3672,0,2017-07-17T12:33:02.997,262,CC BY-SA 3.0
3435,3669,0,2017-07-17T13:45:10.817,141,CC BY-SA 3.0
3436,3665,0,2017-07-17T14:05:23.280,4520,CC BY-SA 3.0
3437,3677,1,2017-07-19T10:44:51.633,4530,CC BY-SA 3.0
3438,3678,0,2017-07-19T10:46:23.120,4530,CC BY-SA 3.0
3441,2898,0,2017-07-15T00:21:31.003,4525,CC BY-SA 3.0
3444,2582,0,2017-07-21T14:38:02.043,4393,CC BY-SA 3.0
3448,3641,1,2017-07-22T17:19:46.270,686,CC BY-SA 3.0
3450,3641,0,2017-07-22T18:45:23.583,4393,CC BY-SA 3.0
3452,3686,1,2017-07-24T12:37:16.950,141,CC BY-SA 3.0
3454,3685,0,2017-07-24T14:18:33.757,141,CC BY-SA 3.0
3456,1656,0,2017-07-24T16:32:24.677,4114,CC BY-SA 3.0
3457,3508,0,2017-07-24T17:17:23.793,4351,CC BY-SA 3.0
3458,3691,0,2017-07-25T02:50:44.370,4563,CC BY-SA 3.0
3459,3688,0,2017-07-25T07:55:38.413,3728,CC BY-SA 3.0
3460,3690,0,2017-07-25T11:53:53.570,1702,CC BY-SA 3.0
3461,3693,0,2017-07-25T16:16:53.400,4579,CC BY-SA 3.0
3462,3693,0,2017-07-25T16:23:13.460,4578,CC BY-SA 3.0
3463,3693,0,2017-07-25T17:45:39.357,4114,CC BY-SA 3.0
3464,3694,0,2017-07-25T18:18:26.787,4577,CC BY-SA 3.0
3466,3685,0,2017-07-25T18:42:40.300,3678,CC BY-SA 3.0
3467,3268,0,2017-07-25T18:52:51.053,4351,CC BY-SA 3.0
3468,3685,0,2017-07-25T21:12:17.827,686,CC BY-SA 3.0
3469,3685,0,2017-07-25T21:21:33.303,3678,CC BY-SA 3.0
3470,3694,1,2017-07-27T03:05:23.433,2908,CC BY-SA 3.0
3473,3452,0,2017-07-28T08:07:47.687,2908,CC BY-SA 3.0
3474,3685,0,2017-07-28T17:29:02.457,4591,CC BY-SA 3.0
3475,3703,0,2017-07-29T16:21:45.893,4546,CC BY-SA 3.0
3476,3713,0,2017-07-30T10:22:29.490,,CC BY-SA 3.0
3478,3716,0,2017-07-30T23:36:34.633,4595,CC BY-SA 3.0
3479,3716,0,2017-07-31T07:53:03.897,1848,CC BY-SA 3.0
3480,3716,0,2017-07-31T11:04:51.933,4595,CC BY-SA 3.0
3481,3721,0,2017-07-31T14:36:38.317,4114,CC BY-SA 3.0
3482,3716,0,2017-07-31T14:40:34.767,1848,CC BY-SA 3.0
3484,3721,0,2017-07-31T21:08:43.363,4595,CC BY-SA 3.0
3485,3720,0,2017-07-31T21:13:21.367,4595,CC BY-SA 3.0
3486,3698,0,2017-08-01T08:22:33.397,4578,CC BY-SA 3.0
3487,3712,1,2017-08-01T08:23:23.103,4578,CC BY-SA 3.0
3488,3707,0,2017-08-01T08:24:11.720,4578,CC BY-SA 3.0
3489,3720,0,2017-08-01T09:17:47.157,1702,CC BY-SA 3.0
3490,3720,0,2017-08-01T09:22:27.177,1702,CC BY-SA 3.0
3491,3720,0,2017-08-01T09:25:03.677,1702,CC BY-SA 3.0
3492,3720,0,2017-08-01T09:29:04.567,1702,CC BY-SA 3.0
3493,3698,0,2017-08-01T10:42:49.700,4566,CC BY-SA 3.0
3494,3698,0,2017-08-01T10:48:18.423,4578,CC BY-SA 3.0
3495,3698,1,2017-08-01T11:24:47.673,4566,CC BY-SA 3.0
3496,3716,1,2017-08-01T16:38:45.487,4114,CC BY-SA 3.0
3497,3712,0,2017-08-01T20:59:43.520,1848,CC BY-SA 3.0
3498,3716,0,2017-08-01T21:02:47.910,1848,CC BY-SA 3.0
3499,3728,0,2017-08-03T13:11:46.277,141,CC BY-SA 3.0
3500,3730,0,2017-08-04T14:22:06.207,141,CC BY-SA 3.0
3501,3690,2,2017-08-04T21:17:01.767,1848,CC BY-SA 3.0
3503,3665,0,2017-08-05T03:00:09.573,76,CC BY-SA 3.0
3504,207,0,2017-08-06T12:41:40.573,1502,CC BY-SA 3.0
3505,3730,1,2017-08-07T09:03:52.490,1848,CC BY-SA 3.0
3506,3730,0,2017-08-07T14:33:41.083,4114,CC BY-SA 3.0
3507,204,0,2017-08-07T14:43:33.077,4114,CC BY-SA 3.0
3508,3722,0,2017-08-07T17:36:49.793,34,CC BY-SA 3.0
3510,3730,0,2017-08-08T04:46:46.830,2908,CC BY-SA 3.0
3511,3690,0,2017-08-08T16:34:12.510,4114,CC BY-SA 3.0
3512,2898,0,2017-07-31T18:26:11.583,4600,CC BY-SA 3.0
3514,3741,0,2017-08-10T21:10:45.630,4114,CC BY-SA 3.0
3515,3737,1,2017-08-11T09:30:38.800,1702,CC BY-SA 3.0
3520,3739,1,2017-08-13T09:52:17.737,4615,CC BY-SA 3.0
3522,3739,0,2017-08-13T11:16:53.807,1848,CC BY-SA 3.0
3527,3746,0,2017-08-15T09:34:35.037,1118,CC BY-SA 3.0
3528,3746,1,2017-08-15T11:39:49.987,1848,CC BY-SA 3.0
3529,412,1,2017-08-16T05:33:57.667,1118,CC BY-SA 3.0
3530,3746,0,2017-08-16T05:36:16.457,1118,CC BY-SA 3.0
